,ai_positionx,ai_positiony,ai_positionz,combatheadshot,combatlegshot,combattakedown,combattargettype,combattypeofkill,combatweaponused,enemyarch,isltl,killdist,playermovetype,playerpositionx,playerpositiony,playerpositionz,playervehicletype,takedownstate
6650,-1368.27,171.85678,9.177091,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,26.856007,1,-1383.7241,148.85997,6.254364,Not in Vehicle,0.0
8286,-844.64154,319.0074,111.68272,0,0,0.0,3,0,628842,0xFC6A70F8,1,6.681072,1,-848.0395,322.97226,107.51493,Not in Vehicle,0.0
7109,-1449.7158,197.91263,13.851787,1,0,0.0,3,0,628842,0x8B6C0CD4,1,14.493773,4,-1451.9879,212.03305,11.070278,Not in Vehicle,0.0
5937,-310.1261,1392.5629,104.55415,0,0,0.0,3,0,628841,0x6BF561D1,1,9.755271,3,-315.91122,1399.4526,101.12151,Not in Vehicle,0.0
4375,632.5408,-483.30704,111.99356,1,0,0.0,3,0,628841,0x6BF561D1,1,5.488505,3,632.8425,-479.7518,108.27576,Not in Vehicle,0.0
2120,-1871.4408,-1707.6537,105.3606,0,0,0.0,3,0,525023,0xFC203B28,1,0.0,1,-1853.1101,-1719.5662,115.00486,Not in Vehicle,0.0
398,-286.68765,159.27913,123.7955,0,0,0.0,3,0,525023,0x6BF561D1,1,0.0,1,-281.08173,168.36453,129.03459,Not in Vehicle,0.0
1984,-1449.3469,-720.44653,108.23063,1,0,0.0,3,0,628841,0x6BF561D1,1,6.414282,1,-1445.6448,-722.3845,103.36479,Not in Vehicle,0.0
8772,475.502,1716.3187,101.10458,0,0,0.0,3,0,1075121,0xA46327C1,1,8.721974,1,468.89252,1712.7202,96.69572,Not in Vehicle,0.0
5211,-1533.531,-229.1261,160.94743,1,0,0.0,3,0,1075068,0x6BF561D1,1,21.328001,2,-1539.7047,-209.14299,156.69408,Not in Vehicle,0.0
2962,-1218.6036,-1276.0748,109.232925,0,0,0.0,3,0,1075121,0xB2B12B51,1,3.443324,3,-1214.88,-1274.0684,109.28243,Not in Vehicle,0.0
7145,-1549.955,298.47156,15.842116,1,0,0.0,3,0,628842,0x8B6C0CD4,1,19.685574,3,-1530.9314,297.58337,10.120595,Not in Vehicle,0.0
8030,635.6667,-495.26593,111.446724,0,0,0.0,3,0,628841,0x6BF561D1,1,8.544382,1,631.4461,-488.339,108.76146,Not in Vehicle,0.0
135,673.245,1432.8141,100.26291,0,0,0.0,3,0,628841,0x6BF561D1,1,9.769358,2,665.60284,1427.2452,97.80516,Not in Vehicle,0.0
5215,-1542.0479,-210.3718,160.16684,0,1,0.0,3,0,1075068,0x6BF561D1,1,16.2897,3,-1527.5414,-216.9639,156.70728,Not in Vehicle,0.0
8206,-1017.13086,229.1152,101.21955,0,0,0.0,3,0,1075142,0x8B6C0CD4,1,7.854841,1,-1024.3093,227.45435,98.497475,Not in Vehicle,0.0
230,-253.46098,416.49,126.09755,0,0,0.0,3,0,1075075,0x6BF561D1,1,10.734307,2,-262.93024,421.4349,125.0467,Not in Vehicle,0.0
2741,-301.35236,1367.0212,104.52336,1,0,0.0,3,0,628824,0xA46327C1,1,24.427225,1,-319.213,1384.1925,100.98056,Not in Vehicle,0.0
9063,-790.44775,-752.40955,116.26197,0,0,0.0,3,0,628842,0x6BF561D1,1,9.171029,4,-785.74146,-759.17664,112.919685,Not in Vehicle,0.0
4334,626.33923,-491.2239,110.79328,0,0,0.0,3,0,628841,0x6BF561D1,1,7.885174,3,624.142,-484.98788,108.14348,Not in Vehicle,0.0
7027,-1481.7122,216.05441,12.561342,1,0,0.0,3,0,628842,0x8B6C0CD4,1,28.737522,4,-1452.7196,212.97705,11.070239,Not in Vehicle,0.0
1918,-265.7439,427.65146,128.92265,0,0,0.0,3,0,1075121,0x6BF561D1,1,10.084723,1,-261.19757,419.52682,125.046715,Not in Vehicle,0.0
9843,-466.08453,1247.2848,101.93124,1,0,0.0,4,0,1066495,0xAAD6A3AD,1,6.228235,1,-470.22278,1249.987,97.60017,Not in Vehicle,0.0
1947,-1300.6512,-819.30035,108.795494,1,0,0.0,4,0,1075121,0xAAD6A3AD,1,5.703508,2,-1298.0802,-822.65845,104.75492,Not in Vehicle,0.0
6685,-1438.9214,220.93698,13.677943,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,28.340849,3,-1466.7664,215.65308,10.120041,Not in Vehicle,0.0
5948,656.85315,1442.5802,100.60993,0,0,0.0,3,0,1071245,0xB2B12B51,1,6.98071,1,651.156,1446.0848,98.33779,Not in Vehicle,0.0
2015,606.33844,383.98077,114.25255,1,0,0.0,3,0,516713,0x9657CFFB,1,0.0,16,605.8861,390.7595,105.54901,Not in Vehicle,0.0
2855,595.3149,1011.9348,59.08216,0,0,0.0,3,0,1075068,0x4A22FC60,1,6.707196,1,593.5441,1017.6198,55.995037,Not in Vehicle,0.0
7212,-1373.0557,278.55258,13.262064,1,0,0.0,3,0,628842,0x8B6C0CD4,1,12.788195,4,-1377.8489,290.09537,10.132873,Not in Vehicle,0.0
964,-1732.6932,300.37738,103.416954,0,0,0.0,3,0,1068245,0x6BF561D1,1,19.896662,3,-1751.6611,299.23816,100.018,Not in Vehicle,0.0
7963,639.568,-488.47632,111.56282,1,0,0.0,3,0,628841,0x6BF561D1,1,6.618258,3,641.5523,-482.40067,108.76565,Not in Vehicle,0.0
8050,640.63116,-478.58203,109.688805,0,0,0.0,3,0,628841,0x6BF561D1,1,5.899625,3,640.8497,-472.52695,108.12108,Not in Vehicle,0.0
8097,-326.11627,1417.0476,109.45845,0,0,0.0,3,0,1068245,0x6BF561D1,1,3.039853,3,-326.86377,1418.0858,107.16615,Not in Vehicle,0.0
7206,-1478.8832,191.63483,14.848757,1,0,0.0,3,0,628842,0x8B6C0CD4,1,31.471188,3,-1455.3059,211.80319,11.070086,Not in Vehicle,0.0
1940,-1306.0127,-818.55237,107.98243,1,0,0.0,4,0,1075121,0xAAD6A3AD,1,9.37877,2,-1297.997,-822.2079,104.7546,Not in Vehicle,0.0
157,-1123.4951,522.41327,124.37026,0,0,0.0,3,0,1075121,0xB2B12B51,1,8.192482,1,-1126.8638,529.3458,121.81503,Not in Vehicle,0.0
8808,-996.26404,844.39453,104.90423,0,0,0.0,3,0,628841,0x6BF561D1,1,10.174959,1,-991.5171,835.55054,104.494255,Not in Vehicle,0.0
2854,597.95074,1016.9441,59.228012,0,0,0.0,3,0,1075068,0x4A22FC60,1,5.952121,1,593.08496,1015.8039,55.995037,Not in Vehicle,0.0
7069,-1387.1285,173.55013,10.164733,1,0,0.0,3,0,628842,0x8B6C0CD4,1,25.289785,1,-1376.6132,151.06685,6.245263,Not in Vehicle,0.0
8935,852.95746,182.5348,103.94476,0,0,0.0,3,0,1046713,0x6BF561D1,1,8.950514,5,856.85364,178.30127,102.041214,Not in Vehicle,0.0
961,-1739.0171,303.83978,102.96373,0,0,0.0,3,0,1068245,0x6BF561D1,1,11.116458,3,-1748.746,300.14224,100.02501,Not in Vehicle,0.0
1240,552.2875,-187.31331,100.757416,1,0,0.0,3,0,1075068,0x6BF561D1,1,6.409159,2,545.929,-187.69237,100.196785,Not in Vehicle,0.0
6446,179.19154,-452.5684,121.205734,0,0,0.0,3,0,1071245,0x6BF561D1,1,14.779996,1,167.08347,-453.4469,129.6361,Not in Vehicle,0.0
5743,-282.01144,163.52493,125.091545,1,0,0.0,3,0,628841,0x6BF561D1,1,19.944653,1,-281.9932,183.45879,124.43554,Not in Vehicle,0.0
3511,-1120.0674,538.14667,125.698715,0,0,0.0,3,0,1087636,0x6BF561D1,1,8.056756,1,-1113.0846,539.1806,121.81503,Not in Vehicle,0.0
979,605.8151,915.2608,127.045204,0,0,0.0,3,0,628824,0x6BF561D1,1,8.298798,2,599.43085,919.7805,124.27334,Not in Vehicle,0.0
4824,-1528.4786,-197.42851,161.0845,0,0,0.0,3,0,1087636,0x6BF561D1,1,4.189599,1,-1526.2572,-197.17244,157.57303,Not in Vehicle,0.0
9424,629.56287,-489.71152,112.21577,0,0,0.0,3,0,628841,0x6BF561D1,1,7.45889,1,633.9791,-483.6428,109.56205,Not in Vehicle,0.0
3805,749.6881,1273.6855,99.95165,0,0,0.0,3,0,1047189,0xB2B12B51,1,4.902628,1,746.73035,1276.9138,97.74583,Not in Vehicle,0.0
3112,-319.16016,1392.0201,104.8121,0,0,0.0,3,0,1087636,0x6BF561D1,1,8.211295,1,-324.20627,1386.2167,100.98442,Not in Vehicle,0.0
4710,647.58215,-495.29388,111.90136,1,0,0.0,3,0,628841,0x6BF561D1,1,10.579959,1,640.9662,-487.47885,109.23604,Not in Vehicle,0.0
9546,613.6275,-495.51886,111.68009,0,0,0.0,3,0,628841,0xF487EE76,1,9.722533,3,622.09985,-491.2956,108.14348,Not in Vehicle,0.0
2344,867.8498,1620.3354,90.13116,0,0,0.0,3,0,628841,0x6BF561D1,1,7.937212,3,859.1828,1620.6016,91.01848,Not in Vehicle,0.0
6624,-1531.6263,323.61108,9.945564,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,19.77003,4,-1519.0186,307.917,10.125055,Not in Vehicle,0.0
8665,-896.51086,512.0524,100.27744,1,0,0.0,3,0,1075121,0xB2B12B51,1,2.76454,3,-899.28784,513.2532,99.53519,Not in Vehicle,0.0
6781,644.92523,-492.85776,111.563385,1,0,0.0,3,0,628841,0xB2B12B51,1,7.845578,1,638.05164,-489.7795,109.365456,Not in Vehicle,0.0
6508,179.24911,-448.37497,108.043335,0,0,0.0,3,0,1071245,0x6BF561D1,1,25.226276,1,166.92688,-453.0513,129.55286,Not in Vehicle,0.0
2190,839.5339,-946.5227,247.11543,1,0,0.0,3,0,525019,0x4A22FC60,1,7.670469,1,847.00543,-946.5778,248.92285,Not in Vehicle,0.0
4101,-1118.2303,539.9815,129.33798,0,0,0.0,3,0,1075121,0x6BF561D1,1,12.297593,1,-1110.9126,530.56415,126.33887,Not in Vehicle,0.0
953,-593.0769,-360.88028,114.09625,0,0,0.0,3,0,1068245,0x6BF561D1,1,11.433024,4,-591.4194,-370.4478,111.15932,Not in Vehicle,0.0
8378,688.1142,1431.137,98.000305,0,0,0.0,3,0,1068245,0x6BF561D1,1,11.228493,2,698.1579,1435.9745,96.658104,Not in Vehicle,0.0
9205,-1322.1572,527.04736,114.17678,0,0,0.0,4,0,1072123,0xAAD6A3AD,1,8.795828,16,-1319.7792,521.4613,111.35022,Not in Vehicle,0.0
504,-1541.4999,-600.68646,18.57835,1,0,0.0,3,0,1066493,0x2F7B991A,1,8.342567,3,-1547.3496,-596.3913,14.123053,Not in Vehicle,0.0
4887,641.45294,-491.9635,112.70672,0,0,0.0,3,0,628841,0x6BF561D1,1,9.374858,4,634.0847,-489.86905,109.04798,Not in Vehicle,0.0
9745,472.74817,1708.53,118.72245,0,0,0.0,3,0,1075121,0x6BF561D1,1,11.294519,1,474.3143,1719.1786,115.61216,Not in Vehicle,0.0
6840,635.2241,-477.3127,111.73835,0,0,0.0,3,0,628841,0xB2B12B51,1,6.722354,1,633.7222,-483.4949,109.562065,Not in Vehicle,0.0
8801,-667.27454,688.66187,104.39281,1,0,0.0,3,0,628824,0x6BF561D1,1,26.13611,3,-657.65027,663.8601,99.88595,Not in Vehicle,0.0
5202,475.33875,1715.1304,102.091896,1,0,0.0,3,0,1075121,0x6BF561D1,1,9.491626,1,474.95703,1724.3184,99.57755,Not in Vehicle,0.0
9393,634.72046,-482.536,110.889435,1,0,0.0,3,0,628841,0x6BF561D1,1,3.906858,3,633.11084,-479.9401,108.45324,Not in Vehicle,0.0
3014,-1527.638,-610.31604,108.03187,0,0,0.0,3,0,1075121,0x6BF561D1,1,8.864036,1,-1526.7983,-601.4946,104.9874,Not in Vehicle,0.0
2060,-727.0728,703.1198,98.85441,1,0,0.0,3,0,628841,0x6BF561D1,1,6.305197,1,-729.21954,708.74677,96.87483,Not in Vehicle,0.0
2965,672.6805,-1480.6796,119.05585,0,0,0.0,5,0,1066493,0x9657CFFB,1,3.919579,3,670.5258,-1483.4038,118.975746,Not in Vehicle,0.0
4297,-903.22626,428.2762,132.9145,0,0,0.0,3,0,628841,0xFC6A70F8,1,9.96977,1,-897.2444,430.13065,140.67175,Not in Vehicle,0.0
8196,-1068.2161,177.13972,102.363914,0,0,0.0,3,0,1075142,0x8B6C0CD4,1,19.84375,5,-1081.2325,160.17992,99.94448,Not in Vehicle,0.0
5767,435.59128,291.83694,106.17763,0,0,0.0,3,0,628841,0x6BF561D1,1,8.798482,1,444.27542,291.40015,104.82889,Not in Vehicle,0.0
8709,-1043.9037,518.3584,101.22549,0,0,0.0,3,0,628824,0x6BF561D1,1,12.114593,10,-1046.9579,511.07446,98.83156,BRAWLER_MIL_Arm_Patrol_GBV,0.0
4114,-702.6053,705.08563,90.88523,1,0,0.0,3,0,1075121,0x6BF561D1,1,21.334265,1,-711.44336,724.38196,88.719315,Not in Vehicle,0.0
2636,-1534.7842,-192.428,159.57909,0,0,0.0,3,0,1075121,0x6BF561D1,1,9.568309,4,-1538.2855,-199.28264,156.69405,Not in Vehicle,0.0
6661,-1402.6897,133.24149,10.23135,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,24.16999,1,-1381.3406,147.92377,6.245042,Not in Vehicle,0.0
9727,-752.4422,956.7676,102.74,0,0,0.0,3,0,1087636,0xFF798A5A,1,7.60221,3,-747.08044,953.04443,100.05313,Not in Vehicle,0.0
3522,-1107.837,539.40393,124.55619,0,0,0.0,3,0,1075121,0x6BF561D1,1,10.16154,1,-1115.385,532.7955,126.172745,Not in Vehicle,0.0
2381,-1284.2123,-1265.765,109.16724,0,0,0.0,3,0,628841,0xB2B12B51,1,11.646879,1,-1278.2595,-1275.7681,108.77556,Not in Vehicle,0.0
7331,400.48462,243.81892,106.61205,0,0,0.0,3,0,516713,0x6BF561D1,1,0.0,1,411.3375,237.24199,104.2955,Not in Vehicle,0.0
8413,-301.38196,441.1284,121.567245,0,0,0.0,3,0,1075121,0x6BF561D1,1,8.382552,3,-308.42957,439.45334,118.94815,Not in Vehicle,0.0
6584,-1472.3193,236.9936,15.002771,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,32.099,3,-1472.5691,204.22414,12.135396,Not in Vehicle,0.0
4337,627.35736,-491.52612,110.71116,0,0,0.0,3,0,628841,0x6BF561D1,1,5.207741,3,631.6406,-489.7612,108.470245,Not in Vehicle,0.0
327,-275.11865,154.88579,125.21535,1,0,0.0,3,0,1075068,0x6BF561D1,1,25.777628,16,-262.4328,179.72017,121.5324,Not in Vehicle,0.0
6578,-1519.9991,200.16302,8.193659,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,29.09285,3,-1524.2703,171.3737,6.249597,Not in Vehicle,0.0
7926,639.9147,-492.5194,112.638084,0,0,0.0,3,0,628841,0x6BF561D1,1,7.587942,1,642.59796,-486.57092,108.76609,Not in Vehicle,0.0
4779,561.4074,1689.5386,99.83938,0,0,0.0,3,0,1075121,0x6BF561D1,1,18.806112,3,565.39355,1707.7673,100.69436,Not in Vehicle,0.0
6968,-1408.1581,215.51837,14.215175,1,0,0.0,3,0,628842,0x8B6C0CD4,1,29.235569,3,-1437.591,216.48209,10.153553,Not in Vehicle,0.0
689,440.7287,-1427.4738,108.573784,1,0,0.0,4,0,1071248,0xDFFE7978,1,1.136397,1,441.0496,-1428.3833,108.1106,Not in Vehicle,0.0
369,-277.31094,173.63759,122.784,1,0,0.0,3,0,628841,0xB2B12B51,1,18.257383,16,-294.20767,180.22977,120.69215,Not in Vehicle,0.0
6498,179.76437,-451.97815,108.41958,0,0,0.0,3,0,1071245,0x6BF561D1,1,25.004776,1,166.927,-455.81732,129.53122,Not in Vehicle,0.0
9884,648.88464,-490.57593,111.75131,1,0,0.0,3,0,628841,0x6BF561D1,1,7.158591,1,644.87537,-495.2841,108.14516,Not in Vehicle,0.0
78,588.5017,1018.48206,57.813183,0,0,0.0,3,0,1045603,0xE1313617,1,0.0,1,591.4567,1012.9813,63.350277,Not in Vehicle,0.0
9898,649.63855,-496.488,110.66539,1,0,0.0,3,0,628841,0xB2B12B51,1,7.29327,1,646.3218,-490.51205,108.12004,Not in Vehicle,0.0
7775,629.208,-487.53265,111.97151,0,0,0.0,3,0,628841,0xB2B12B51,1,7.249438,1,633.8688,-482.62283,109.3782,Not in Vehicle,0.0
6967,-1418.1986,216.23666,14.129209,1,0,0.0,3,0,628842,0x8B6C0CD4,1,21.197842,3,-1439.0398,215.1426,10.120041,Not in Vehicle,0.0
4327,628.2312,-487.4935,110.676994,1,0,0.0,3,0,628841,0xB2B12B51,1,5.667985,3,630.807,-483.22714,108.67322,Not in Vehicle,0.0
2550,-1340.5732,556.5623,100.82811,0,0,0.0,4,0,1075121,0xC551E0D4,1,4.050142,1,-1344.2955,555.0987,100.1902,Not in Vehicle,0.0
5603,635.7544,-480.7889,112.130905,0,0,0.0,3,0,628841,0x6BF561D1,1,9.095916,3,642.08813,-473.86713,108.13227,Not in Vehicle,0.0
2227,590.7608,1529.6924,101.66113,0,0,0.0,3,0,1075121,0x6BF561D1,1,14.12813,3,592.4772,1515.0598,99.00023,Not in Vehicle,0.0
9358,641.5242,-512.9096,115.06506,0,0,0.0,3,0,628841,0x6BF561D1,1,29.40627,1,640.8621,-484.3653,109.47729,Not in Vehicle,0.0
7352,634.2131,-481.1499,111.294914,1,0,0.0,3,0,628841,0xB2B12B51,1,7.125326,1,628.614,-484.25912,108.17045,Not in Vehicle,0.0
1804,656.02936,-482.73004,108.54161,0,0,0.0,3,0,1075121,0x2C307430,1,3.542166,1,652.64374,-481.7778,108.119644,Not in Vehicle,0.0
6925,-1453.5167,194.9835,14.322872,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,16.442713,1,-1450.2737,210.7717,11.070372,Not in Vehicle,0.0
1305,-1902.9347,-1713.7921,110.74036,1,0,0.0,4,0,628841,0xDFFE7978,1,27.858496,1,-1879.2843,-1727.2694,116.66551,Not in Vehicle,0.0
3009,-348.6369,1369.8157,107.463,0,0,0.0,3,0,1046713,0xFC6A70F8,1,30.07435,1,-324.0622,1385.904,101.00445,Not in Vehicle,0.0
8718,-1107.7523,536.57605,124.81789,0,0,0.0,3,0,1068245,0x6BF561D1,1,5.467185,3,-1101.2091,537.3741,121.81503,Not in Vehicle,0.0
7511,-1545.0404,-207.96577,158.24284,0,0,0.0,3,0,1087636,0x6BF561D1,1,14.786828,4,-1540.6282,-223.81229,157.00572,Not in Vehicle,0.0
9453,-2192.5925,-68.281075,119.0004,0,0,0.0,3,0,1071250,0x6BF561D1,1,5.764629,1,-2193.275,-69.86789,113.50531,Not in Vehicle,0.0
3082,608.3706,385.12912,108.53567,0,0,0.0,3,0,1087636,0x6BF561D1,1,3.598967,1,609.30786,387.15317,105.665245,Not in Vehicle,0.0
8340,-1422.0916,217.2422,14.71534,1,0,0.0,3,0,1075142,0x8B6C0CD4,1,23.506363,1,-1445.297,218.1213,11.070669,Not in Vehicle,0.0
4454,633.8966,-480.589,111.43141,1,0,0.0,3,0,628841,0x6BF561D1,1,11.935071,3,632.69324,-491.7819,108.28935,Not in Vehicle,0.0
5231,-1536.1713,-225.2735,161.86171,1,0,0.0,3,0,1075142,0x6BF561D1,1,7.508775,16,-1534.9598,-220.02309,156.7039,Not in Vehicle,0.0
2419,826.2478,-947.9324,250.35468,1,0,0.0,3,0,1075075,0x4A22FC60,1,10.953658,3,829.67474,-938.5023,246.75659,Not in Vehicle,0.0
1341,-1052.8556,81.62936,22.581493,1,0,0.0,3,0,1066493,0x6BF561D1,1,14.167066,3,-1047.4924,68.92102,18.138496,Not in Vehicle,0.0
5351,-284.1837,156.86624,128.45753,0,0,0.0,3,0,628841,0x6BF561D1,1,27.91784,2,-269.88272,179.81413,121.50816,Not in Vehicle,0.0
5330,-1543.3533,415.08127,109.1117,1,0,0.0,3,0,1046713,0xA46327C1,1,27.471952,4,-1519.3708,402.98654,99.994896,Not in Vehicle,0.0
383,-266.388,157.1221,128.49911,0,0,0.0,3,0,525027,0x6BF561D1,1,6.21477,2,-260.73837,159.69987,128.74591,Not in Vehicle,0.0
7567,-973.17426,782.9436,100.658226,1,0,0.0,3,0,628824,0xF487EE76,1,10.878614,1,-978.25073,792.56494,100.59873,Not in Vehicle,0.0
6799,639.46844,-487.93167,111.36911,0,0,0.0,3,0,628841,0x6BF561D1,1,8.125883,1,637.1401,-480.55484,108.88092,Not in Vehicle,0.0
3801,-185.46248,-1665.3746,226.769,0,0,0.0,5,0,525023,0xA15637A,1,0.0,1,-183.75594,-1673.7584,228.17934,Not in Vehicle,0.0
7123,-1482.8596,140.0601,9.718461,1,0,0.0,3,0,628842,0x8B6C0CD4,1,23.41059,4,-1459.6853,141.51102,6.247457,Not in Vehicle,0.0
8124,-1875.5062,-1742.9783,117.50365,1,0,0.0,4,0,1075068,0xAAD6A3AD,1,32.197918,1,-1885.4495,-1716.1057,132.19049,Not in Vehicle,0.0
6269,-1013.7227,57.61269,103.789375,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,26.474981,1,-1034.3716,42.382607,100.30577,Not in Vehicle,0.0
2593,851.7992,-537.6899,113.64911,1,0,0.0,3,0,628841,0xFC6A70F8,1,23.2321,2,833.8831,-523.85895,108.41014,Not in Vehicle,0.0
1576,-324.59924,1409.5294,108.37815,1,0,0.0,3,0,1068245,0xA6FF4D06,1,10.975975,3,-331.4015,1404.0293,101.4801,Not in Vehicle,0.0
8942,-1898.8756,-1719.0298,105.57427,0,0,0.0,4,0,1075121,0xDFFE7978,1,3.419165,1,-1901.7218,-1720.8977,105.253204,Not in Vehicle,0.0
7030,-1546.5304,303.93027,12.149988,1,0,0.0,3,0,628842,0x8B6C0CD4,1,16.227839,3,-1531.5874,297.7418,10.120595,Not in Vehicle,0.0
8828,-1231.8923,261.84686,18.600918,0,0,0.0,3,0,1046713,0x6BF561D1,1,21.147226,2,-1229.2986,282.6062,15.481444,Not in Vehicle,0.0
5680,-99.95984,-587.81445,111.42116,0,0,0.0,3,0,628841,0x4A22FC60,1,7.711587,1,-97.44549,-581.3364,108.07724,Not in Vehicle,0.0
8199,-1004.3221,231.42726,101.17498,0,0,0.0,3,0,1075142,0x8B6C0CD4,1,20.553417,1,-1024.3093,227.45435,98.497475,Not in Vehicle,0.0
8904,-690.0881,701.3652,100.66831,0,0,0.0,3,0,628841,0x6BF561D1,1,11.784799,3,-680.0669,702.9092,95.727104,Not in Vehicle,0.0
3929,830.59247,-940.6643,254.3085,1,0,0.0,3,0,628824,0x4A22FC60,1,7.205894,3,834.5059,-934.1509,252.07805,Not in Vehicle,0.0
4329,647.82806,-488.09634,110.89402,0,0,0.0,3,0,628841,0xB2B12B51,1,8.055657,3,647.60596,-480.45346,108.13093,Not in Vehicle,0.0
2780,223.11023,227.87167,106.35638,0,0,0.0,3,0,1068245,0xA46327C1,1,4.703546,4,223.5322,225.34409,103.74589,Not in Vehicle,0.0
4662,641.3362,-481.1375,110.59164,0,0,0.0,3,0,628841,0x6BF561D1,1,8.314611,3,633.5632,-483.59705,109.56364,Not in Vehicle,0.0
196,-306.7088,431.99902,121.54186,0,0,0.0,3,0,1068245,0x6BF561D1,1,7.492608,1,-308.04648,438.90863,118.97143,Not in Vehicle,0.0
742,-567.3191,653.75653,100.550995,0,0,0.0,5,0,1075121,0x12FA11A9,1,8.768886,3,-561.84064,660.6565,99.93536,Not in Vehicle,0.0
9730,1047.2874,-691.5468,120.67346,0,0,0.0,3,0,628841,0x6BF561D1,1,18.878838,1,1059.6354,-702.119,111.07334,Not in Vehicle,0.0
7967,632.12836,-487.64484,111.040085,0,0,0.0,3,0,628841,0x6BF561D1,1,6.785643,1,634.45325,-481.5764,109.086975,Not in Vehicle,0.0
6559,-1386.7073,168.26251,9.054933,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,22.245108,3,-1380.9493,146.9971,6.25005,Not in Vehicle,0.0
955,-609.19196,-323.1405,114.48865,0,0,0.0,3,0,1068245,0x6BF561D1,1,10.545829,4,-608.7588,-312.83954,111.47264,Not in Vehicle,0.0
4799,-1102.2,527.2629,122.31191,0,0,0.0,3,0,1087636,0x6BF561D1,1,3.728998,4,-1102.1764,531.4506,121.81503,Not in Vehicle,0.0
9076,137.95059,78.628876,105.31231,0,0,0.0,3,0,1068245,0x6BF561D1,1,10.001712,4,141.56425,70.911156,101.35191,Not in Vehicle,0.0
3454,-1967.7277,-1693.9734,118.883896,0,0,0.0,4,0,525027,0xDFFE7978,1,19.357582,1,-1986.5375,-1691.8547,116.421646,Not in Vehicle,0.0
9090,81.73754,-180.81586,102.17246,0,0,0.0,3,0,1068245,0x6BF561D1,1,9.433163,4,74.885376,-175.81107,98.99359,Not in Vehicle,0.0
9927,-455.52933,-1303.2433,106.58304,0,0,0.0,3,0,1075121,0x6BF561D1,1,7.748741,1,-462.27338,-1307.0449,106.25323,Not in Vehicle,0.0
7886,647.51056,-485.2214,110.846954,0,0,0.0,3,0,628841,0xB2B12B51,1,5.500993,1,648.0302,-489.97296,108.12416,Not in Vehicle,0.0
7149,-1422.5952,192.95668,14.967581,1,0,0.0,3,0,628842,0x8B6C0CD4,1,27.278938,4,-1437.2153,216.29253,10.147891,Not in Vehicle,0.0
465,623.23737,982.1412,53.02119,1,0,0.0,3,0,628841,0xE1313617,1,29.008385,1,607.8325,1006.5393,55.995037,Not in Vehicle,0.0
4540,643.3329,-476.30392,109.2688,1,0,0.0,3,0,628841,0x6BF561D1,1,11.115802,3,632.6446,-478.48227,108.16985,Not in Vehicle,0.0
9851,-2189.402,-136.3719,111.37238,0,0,0.0,3,0,1071250,0x6BF561D1,1,5.272765,16,-2191.781,-137.12892,106.7495,Not in Vehicle,0.0
8805,-1096.9138,537.9953,109.70139,0,0,0.0,3,0,628841,0xB2B12B51,1,5.551023,3,-1100.679,538.4592,107.00864,Not in Vehicle,0.0
8403,841.9785,-532.0845,111.6293,0,0,0.0,3,0,628841,0xFC6A70F8,1,11.98986,2,833.9436,-523.78656,108.41661,Not in Vehicle,0.0
9511,-327.63727,1435.4778,104.33962,0,0,0.0,5,0,1075121,0xC267B78A,1,5.063465,4,-326.7445,1431.3519,101.69035,Not in Vehicle,0.0
1067,696.3305,-1468.6735,115.30933,1,0,0.0,3,0,1071248,0x6BF561D1,1,9.448631,1,687.9593,-1464.951,112.998,Not in Vehicle,0.0
907,434.2361,-1415.708,111.56879,1,0,0.0,4,0,1071248,0xDFFE7978,1,7.820923,1,433.37808,-1422.5881,107.94969,Not in Vehicle,0.0
7630,-1444.4067,293.77914,18.426603,0,0,0.0,3,0,1068245,0x8B6C0CD4,1,30.114046,3,-1415.6729,293.22775,14.242293,Not in Vehicle,0.0
1678,-687.3514,714.90466,85.427864,1,0,0.0,3,0,628841,0x6BF561D1,1,3.985174,1,-687.0821,717.1802,82.16732,Not in Vehicle,0.0
2629,-354.392,1404.7941,104.46353,0,0,0.0,3,0,1072123,0x6BF561D1,1,19.729454,4,-353.5027,1422.5778,101.603874,Not in Vehicle,0.0
760,727.6141,494.82782,107.82865,0,0,0.0,3,0,1068245,0x6BF561D1,1,3.958352,1,727.8831,492.26648,104.82264,Not in Vehicle,0.0
978,618.4547,903.72284,127.29916,1,0,0.0,3,0,628824,0x6BF561D1,1,25.078014,2,599.4305,919.78,124.27334,Not in Vehicle,0.0
7454,628.61896,-486.0099,111.81023,0,0,0.0,3,0,628841,0xB2B12B51,1,7.144596,1,634.32764,-482.42276,109.44963,Not in Vehicle,0.0
3113,-317.86304,1394.0858,111.83631,0,0,0.0,3,0,1087636,0x6BF561D1,1,14.018761,1,-326.11115,1390.0276,101.25102,Not in Vehicle,0.0
